ticker,signal_date,entry_date,entry,stop,target,planned_rr,entry_reason,exit_idx,exit_date,exit_reason,exit_price,r_achieved
9CI.SI,2024-09-03 00:00:00+08:00,2024-09-04 00:00:00+08:00,2.655669927597046,2.5759998297691347,2.8150101232528684,2.0,Trend-continuation,270,2024-09-17 00:00:00+08:00,Target,2.8150101232528684,2.0
BS6.SI,2024-09-04 00:00:00+08:00,2024-09-05 00:00:00+08:00,2.3202974796295166,2.250688555240631,2.482808536235812,2.3346296187309514,Pullback,264,2024-09-09 00:00:00+08:00,Stop,2.250688555240631,-1.0
U96.SI,2024-09-05 00:00:00+08:00,2024-09-06 00:00:00+08:00,4.454369068145752,4.320737996101379,4.721631212234497,2.0,Pullback,267,2024-09-12 00:00:00+08:00,Target,4.721631212234497,2.0
U14.SI,2024-09-06 00:00:00+08:00,2024-09-09 00:00:00+08:00,5.240825690380307,5.083600919668897,5.555275231803126,2.0,Breakout,289,2024-10-14 00:00:00+08:00,Stop,5.083600919668897,-1.0
ME8U.SI,2024-09-09 00:00:00+08:00,2024-09-10 00:00:00+08:00,2.238955291409522,2.1717866326672364,2.3732926088940935,2.0,Breakout,273,2024-09-20 00:00:00+08:00,Stop,2.1717866326672364,-1.0
M44U.SI,2024-09-10 00:00:00+08:00,2024-09-11 00:00:00+08:00,1.2888084403333848,1.2501441871233832,1.3661369467533881,2.0,Breakout,267,2024-09-12 00:00:00+08:00,Stop,1.2501441871233832,-1.0
O39.SI,2024-09-11 00:00:00+08:00,2024-09-12 00:00:00+08:00,13.836595474399791,13.421497610167798,14.666791202863779,2.0,Breakout,283,2024-10-04 00:00:00+08:00,Stop,13.421497610167798,-1.0
5E2.SI,2024-09-11 00:00:00+08:00,2024-09-12 00:00:00+08:00,1.5478311777114868,1.5013962423801421,1.7045734426574988,3.3755245663109,Pullback,272,2024-09-19 00:00:00+08:00,Target,1.7045734426574988,3.3755245663109
N2IU.SI,2024-09-12 00:00:00+08:00,2024-09-13 00:00:00+08:00,1.30668959408817,1.2674889062655248,1.3850909697334604,2.0,Breakout,289,2024-10-14 00:00:00+08:00,Stop,1.2674889062655248,-1.0
S68.SI,2024-09-12 00:00:00+08:00,2024-09-13 00:00:00+08:00,10.78552532196045,10.461959562301635,11.432656841278078,2.0,Pullback,308,2024-11-11 00:00:00+08:00,Timeout,11.022448539733887,0.7322258635254312
M44U.SI,2024-09-13 00:00:00+08:00,2024-09-16 00:00:00+08:00,1.2976968066839694,1.2587659024834503,1.3755586150850074,2.0,Breakout,274,2024-09-23 00:00:00+08:00,Stop,1.2587659024834503,-1.0
U96.SI,2024-09-13 00:00:00+08:00,2024-09-16 00:00:00+08:00,4.809273327268091,4.664995127450048,5.097829726904177,2.0,Breakout,277,2024-09-26 00:00:00+08:00,Target,5.097829726904177,2.0
D05.SI,2024-09-13 00:00:00+08:00,2024-09-16 00:00:00+08:00,34.16934626280682,33.14426587492262,36.21950703857522,2.0,Breakout,306,2024-11-07 00:00:00+08:00,Target,36.21950703857522,2.0
C6L.SI,2024-09-16 00:00:00+08:00,2024-09-17 00:00:00+08:00,6.040645599365234,5.859426231384277,6.403084335327149,2.0,Pullback,308,2024-11-11 00:00:00+08:00,Stop,5.859426231384277,-1.0
C38U.SI,2024-09-16 00:00:00+08:00,2024-09-17 00:00:00+08:00,1.9954555244554364,1.9355918587217733,2.115182855922763,2.0000000000000036,Breakout,271,2024-09-18 00:00:00+08:00,Stop,1.9355918587217733,-1.0
AJBU.SI,2024-09-16 00:00:00+08:00,2024-09-17 00:00:00+08:00,2.0682614804858828,2.006213636071306,2.192357169315036,2.0,Breakout,273,2024-09-20 00:00:00+08:00,Stop,2.006213636071306,-1.0
F34.SI,2024-09-17 00:00:00+08:00,2024-09-18 00:00:00+08:00,2.94505291209775,2.8567013247348174,3.121756086823616,2.0,Breakout,278,2024-09-27 00:00:00+08:00,Target,3.121756086823616,2.0
G13.SI,2024-09-17 00:00:00+08:00,2024-09-18 00:00:00+08:00,0.7892410527456348,0.7655638211632657,0.8365955159103731,2.0,Breakout,297,2024-10-24 00:00:00+08:00,Stop,0.7655638211632657,-1.0
Z74.SI,2024-09-18 00:00:00+08:00,2024-09-19 00:00:00+08:00,3.0707310080811676,2.9786090778387324,3.254974868566038,2.0,Breakout,277,2024-09-26 00:00:00+08:00,Stop,2.9786090778387324,-1.0
BS6.SI,2024-09-18 00:00:00+08:00,2024-09-19 00:00:00+08:00,2.3744680881500244,2.3032340455055236,2.516936173439026,2.0,Pullback,278,2024-09-27 00:00:00+08:00,Stop,2.3032340455055236,-1.0
9CI.SI,2024-09-18 00:00:00+08:00,2024-09-19 00:00:00+08:00,2.7894089221954346,2.7057266545295713,2.956773457527161,2.0,Pullback,279,2024-09-30 00:00:00+08:00,Target,2.956773457527161,2.0
C09.SI,2024-09-19 00:00:00+08:00,2024-09-20 00:00:00+08:00,5.271310006053475,5.1131707058718705,5.587588606416683,2.0,Breakout,274,2024-09-23 00:00:00+08:00,Stop,5.1131707058718705,-1.0
C38U.SI,2024-09-19 00:00:00+08:00,2024-09-20 00:00:00+08:00,2.013762449398663,1.953349575916703,2.134588196362583,2.0,Breakout,274,2024-09-23 00:00:00+08:00,Stop,1.953349575916703,-1.0
BN4.SI,2024-09-19 00:00:00+08:00,2024-09-20 00:00:00+08:00,6.230286205470896,6.043377619306769,6.60410337779915,2.0,Breakout,289,2024-10-14 00:00:00+08:00,Stop,6.043377619306769,-1.0
5E2.SI,2024-09-20 00:00:00+08:00,2024-09-23 00:00:00+08:00,1.729338670209765,1.677458510103472,1.8330989904223511,2.0,Breakout,275,2024-09-24 00:00:00+08:00,Stop,1.677458510103472,-1.0
S63.SI,2024-09-20 00:00:00+08:00,2024-09-23 00:00:00+08:00,4.564245649586944,4.427318280099335,4.838100388562161,2.0,Breakout,275,2024-09-24 00:00:00+08:00,Stop,4.427318280099335,-1.0
U11.SI,2024-09-23 00:00:00+08:00,2024-09-24 00:00:00+08:00,30.15143348928945,29.246890484610766,31.960519498646814,2.0,Breakout,276,2024-09-25 00:00:00+08:00,Stop,29.246890484610766,-1.0
C09.SI,2024-09-24 00:00:00+08:00,2024-09-25 00:00:00+08:00,5.076269626617432,4.923981537818909,5.380845804214477,2.0,Pullback,290,2024-10-15 00:00:00+08:00,Stop,4.923981537818909,-1.0
5E2.SI,2024-09-25 00:00:00+08:00,2024-09-26 00:00:00+08:00,1.7143698930740356,1.6629387962818145,1.817232086658478,2.0,Trend-continuation,283,2024-10-04 00:00:00+08:00,Target,1.817232086658478,2.0
S63.SI,2024-09-25 00:00:00+08:00,2024-09-26 00:00:00+08:00,4.379232406616211,4.247855434417724,4.641986351013184,2.0,Pullback,301,2024-10-30 00:00:00+08:00,Stop,4.247855434417724,-1.0
U96.SI,2024-09-27 00:00:00+08:00,2024-09-30 00:00:00+08:00,5.196968982423211,5.041059912950515,5.508787121368604,2.0,Breakout,282,2024-10-03 00:00:00+08:00,Stop,5.041059912950515,-1.0
F34.SI,2024-09-30 00:00:00+08:00,2024-10-01 00:00:00+08:00,3.073880672454834,2.9816642522811887,3.2583135128021246,2.0,Trend-continuation,281,2024-10-02 00:00:00+08:00,Stop,2.9816642522811887,-1.0
9CI.SI,2024-10-01 00:00:00+08:00,2024-10-02 00:00:00+08:00,2.9422528743743896,2.853985288143158,3.118788046836853,2.0,Pullback,286,2024-10-09 00:00:00+08:00,Stop,2.853985288143158,-1.0
M44U.SI,2024-10-02 00:00:00+08:00,2024-10-03 00:00:00+08:00,1.3421384488072154,1.301874295342999,1.4226667557356485,2.0,Breakout,283,2024-10-04 00:00:00+08:00,Stop,1.301874295342999,-1.0
H78.SI,2024-10-02 00:00:00+08:00,2024-10-03 00:00:00+08:00,3.645215882120604,3.5358594056569856,3.8639288350478407,2.0,Breakout,285,2024-10-08 00:00:00+08:00,Target,3.8639288350478407,2.0
F34.SI,2024-10-03 00:00:00+08:00,2024-10-04 00:00:00+08:00,3.0188260078430176,2.928261227607727,3.199955568313599,2.0,Pullback,301,2024-10-30 00:00:00+08:00,Stop,2.928261227607727,-1.0
5E2.SI,2024-10-07 00:00:00+08:00,2024-10-08 00:00:00+08:00,2.0928931280472978,2.030106334205879,2.2184667157301354,2.0,Breakout,286,2024-10-09 00:00:00+08:00,Stop,2.030106334205879,-1.0
H78.SI,2024-10-09 00:00:00+08:00,2024-10-10 00:00:00+08:00,3.71733021736145,3.6058103108406065,3.9479338352642253,2.0678247058938672,Trend-continuation,290,2024-10-15 00:00:00+08:00,Stop,3.6058103108406065,-1.0
5E2.SI,2024-10-10 00:00:00+08:00,2024-10-11 00:00:00+08:00,1.9788726568222046,1.9195064771175383,2.1062260088906894,2.1452172381992547,Trend-continuation,289,2024-10-14 00:00:00+08:00,Stop,1.9195064771175383,-1.0
AJBU.SI,2024-10-14 00:00:00+08:00,2024-10-15 00:00:00+08:00,2.0347023010253906,1.973661231994629,2.156784439086914,2.0,Pullback,306,2024-11-07 00:00:00+08:00,Stop,1.973661231994629,-1.0
5E2.SI,2024-10-15 00:00:00+08:00,2024-10-16 00:00:00+08:00,1.9396871328353882,1.8814965188503265,2.1062260088906894,2.8619542680552255,Trend-continuation,299,2024-10-28 00:00:00+08:00,Stop,1.8814965188503265,-1.0
U11.SI,2024-10-18 00:00:00+08:00,2024-10-21 00:00:00+08:00,29.358797073364258,28.478033161163328,31.120324897766118,2.0,Pullback,307,2024-11-08 00:00:00+08:00,Target,31.120324897766118,2.0
O39.SI,2024-10-18 00:00:00+08:00,2024-10-21 00:00:00+08:00,14.235814695921635,13.808740255043984,15.089963577676935,2.0,Breakout,295,2024-10-22 00:00:00+08:00,Stop,13.808740255043984,-1.0
BS6.SI,2024-10-21 00:00:00+08:00,2024-10-22 00:00:00+08:00,2.3112690448760986,2.2419309735298154,2.482808536235812,2.4739582170237076,Pullback,303,2024-11-04 00:00:00+08:00,Stop,2.2419309735298154,-1.0
O39.SI,2024-10-23 00:00:00+08:00,2024-10-24 00:00:00+08:00,13.903761863708496,13.48664900779724,14.737987575531008,2.0,Pullback,308,2024-11-11 00:00:00+08:00,Target,14.737987575531008,2.0
H78.SI,2024-10-30 00:00:00+08:00,2024-11-01 00:00:00+08:00,3.9756059646606445,3.856337785720825,4.214142322540283,2.0,Trend-continuation,303,2024-11-04 00:00:00+08:00,Target,4.214142322540283,2.0
H78.SI,2024-11-05 00:00:00+08:00,2024-11-06 00:00:00+08:00,4.625908462482354,4.487131208607883,4.9034629702312955,2.0,Breakout,306,2024-11-07 00:00:00+08:00,Stop,4.487131208607883,-1.0
BS6.SI,2024-11-08 00:00:00+08:00,2024-11-11 00:00:00+08:00,2.419609785079956,2.347021491527557,2.564786372184754,2.0,Pullback,309,2024-11-12 00:00:00+08:00,Stop,2.347021491527557,-1.0
H78.SI,2024-11-08 00:00:00+08:00,2024-11-11 00:00:00+08:00,4.270779132843018,4.142655758857727,4.612072245745119,2.663784930775276,Trend-continuation,309,2024-11-12 00:00:00+08:00,Stop,4.142655758857727,-1.0
D05.SI,2024-11-08 00:00:00+08:00,2024-11-11 00:00:00+08:00,38.07570415115356,36.93343302661895,40.36024640022278,2.0,Breakout,326,2024-12-05 00:00:00+08:00,Target,40.36024640022278,2.0
U11.SI,2024-11-11 00:00:00+08:00,2024-11-12 00:00:00+08:00,33.49356239594132,32.48875552406308,35.50317613969779,2.0,Breakout,310,2024-11-13 00:00:00+08:00,Stop,32.48875552406308,-1.0
O39.SI,2024-11-12 00:00:00+08:00,2024-11-13 00:00:00+08:00,14.627445220947266,14.188621864318847,15.505091934204103,2.0,Pullback,348,2025-01-08 00:00:00+08:00,Target,15.505091934204103,2.0
BS6.SI,2024-11-13 00:00:00+08:00,2024-11-14 00:00:00+08:00,2.3473825454711914,2.2769610691070556,2.491836872163218,2.05128228134669,Pullback,313,2024-11-18 00:00:00+08:00,Stop,2.2769610691070556,-1.0
U11.SI,2024-11-14 00:00:00+08:00,2024-11-15 00:00:00+08:00,32.42075729370117,31.448134574890137,34.36600273132324,2.0,Trend-continuation,352,2025-01-14 00:00:00+08:00,Timeout,33.29431915283203,0.8981507857422139
S63.SI,2024-11-14 00:00:00+08:00,2024-11-15 00:00:00+08:00,4.474433422088623,4.3402004194259645,4.74289942741394,2.0,Pullback,313,2024-11-18 00:00:00+08:00,Stop,4.3402004194259645,-1.0
S68.SI,2024-11-18 00:00:00+08:00,2024-11-19 00:00:00+08:00,11.485332489013672,11.140772514343261,12.174452438354493,2.0,Pullback,317,2024-11-22 00:00:00+08:00,Target,12.174452438354493,2.0
BN4.SI,2024-11-18 00:00:00+08:00,2024-11-19 00:00:00+08:00,6.1648054122924805,5.979861249923706,6.534693737030029,2.0,Pullback,346,2025-01-06 00:00:00+08:00,Target,6.534693737030029,2.0
Z74.SI,2024-11-19 00:00:00+08:00,2024-11-20 00:00:00+08:00,2.943093776702881,2.8548009634017943,3.119679403305054,2.0,Pullback,318,2024-11-25 00:00:00+08:00,Stop,2.8548009634017943,-1.0
BS6.SI,2024-11-19 00:00:00+08:00,2024-11-20 00:00:00+08:00,2.3564109802246094,2.285718650817871,2.4977956390380864,2.0,Pullback,319,2024-11-26 00:00:00+08:00,Stop,2.285718650817871,-1.0
S68.SI,2024-11-25 00:00:00+08:00,2024-11-26 00:00:00+08:00,12.198946952819824,11.83297854423523,12.930883769989013,2.0,Trend-continuation,330,2024-12-11 00:00:00+08:00,Stop,11.83297854423523,-1.0
Y92.SI,2024-11-25 00:00:00+08:00,2024-11-26 00:00:00+08:00,0.4785795509815216,0.4642221644520759,0.507294324040413,2.0,Pullback,322,2024-11-29 00:00:00+08:00,Target,0.507294324040413,2.0
AJBU.SI,2024-11-26 00:00:00+08:00,2024-11-27 00:00:00+08:00,2.089064598083496,2.026392660140991,2.214408473968506,2.0,Pullback,325,2024-12-04 00:00:00+08:00,Stop,2.026392660140991,-1.0
Y92.SI,2024-12-02 00:00:00+08:00,2024-12-03 00:00:00+08:00,0.5252998197995038,0.5095408252055187,0.556817808987474,2.0,Breakout,326,2024-12-05 00:00:00+08:00,Stop,0.5095408252055187,-1.0
5E2.SI,2024-12-02 00:00:00+08:00,2024-12-03 00:00:00+08:00,1.9102978706359863,1.8529889345169066,2.1062260088906894,3.418806062768163,Pullback,345,2025-01-03 00:00:00+08:00,Target,2.1062260088906894,3.418806062768163
U96.SI,2024-12-02 00:00:00+08:00,2024-12-03 00:00:00+08:00,4.859312057495117,4.7135326957702635,5.218238271818658,2.462119535143689,Pullback,329,2024-12-10 00:00:00+08:00,Target,5.218238271818658,2.462119535143689
Y92.SI,2024-12-06 00:00:00+08:00,2024-12-09 00:00:00+08:00,0.5101839303970337,0.49487841248512265,0.5407949662208558,2.0,Pullback,338,2024-12-23 00:00:00+08:00,Stop,0.49487841248512265,-1.0
D05.SI,2024-12-06 00:00:00+08:00,2024-12-09 00:00:00+08:00,39.60779571533203,38.41956184387207,41.98426345825196,2.0,Pullback,368,2025-02-07 00:00:00+08:00,Timeout,40.51456069946289,0.7631199597236962
C6L.SI,2024-12-10 00:00:00+08:00,2024-12-11 00:00:00+08:00,6.052318096160889,5.870748553276062,6.415457181930542,2.0,Pullback,370,2025-02-11 00:00:00+08:00,Timeout,6.00510835647583,-0.26000913443398793
BS6.SI,2024-12-11 00:00:00+08:00,2024-12-12 00:00:00+08:00,2.535534372810762,2.459468341626439,2.687666435179408,2.0,Breakout,343,2024-12-31 00:00:00+08:00,Target,2.687666435179408,2.0
U96.SI,2024-12-11 00:00:00+08:00,2024-12-12 00:00:00+08:00,5.243123691755518,5.085829981002853,5.55771111326085,2.0,Breakout,333,2024-12-16 00:00:00+08:00,Stop,5.085829981002853,-1.0
Z74.SI,2024-12-13 00:00:00+08:00,2024-12-16 00:00:00+08:00,2.9421565532684326,2.8538918566703795,3.118685946464539,2.0,Pullback,350,2025-01-10 00:00:00+08:00,Stop,2.8538918566703795,-1.0
U96.SI,2024-12-17 00:00:00+08:00,2024-12-18 00:00:00+08:00,4.96975040435791,4.820657892227173,5.267935428619385,2.0,Trend-continuation,349,2025-01-09 00:00:00+08:00,Target,5.267935428619385,2.0
S63.SI,2024-12-30 00:00:00+08:00,2024-12-31 00:00:00+08:00,4.446628093719482,4.313229250907898,4.713425779342652,2.0,Pullback,368,2025-02-07 00:00:00+08:00,Target,4.713425779342652,2.0
BS6.SI,2025-01-02 00:00:00+08:00,2025-01-03 00:00:00+08:00,2.7075886346708042,2.62636097563068,2.870043952751053,2.0,Breakout,356,2025-01-20 00:00:00+08:00,Stop,2.62636097563068,-1.0
5E2.SI,2025-01-06 00:00:00+08:00,2025-01-07 00:00:00+08:00,2.1911508331118617,2.125416308118506,2.3226198830985734,2.0,Breakout,351,2025-01-13 00:00:00+08:00,Stop,2.125416308118506,-1.0
AJBU.SI,2025-01-06 00:00:00+08:00,2025-01-07 00:00:00+08:00,2.070495367050171,2.008380506038666,2.194725089073181,2.0,Pullback,352,2025-01-14 00:00:00+08:00,Stop,2.008380506038666,-1.0
BN4.SI,2025-01-07 00:00:00+08:00,2025-01-08 00:00:00+08:00,6.596773560647889,6.398870353828452,6.992579974286762,2.0,Breakout,350,2025-01-10 00:00:00+08:00,Stop,6.398870353828452,-1.0
O39.SI,2025-01-09 00:00:00+08:00,2025-01-10 00:00:00+08:00,15.959719712820856,15.48092812143623,16.917302895590108,2.0,Breakout,351,2025-01-13 00:00:00+08:00,Stop,15.48092812143623,-1.0
O39.SI,2025-01-14 00:00:00+08:00,2025-01-15 00:00:00+08:00,15.30589771270752,14.846720781326294,16.22425157546997,2.0,Pullback,393,2025-03-14 00:00:00+08:00,Stop,14.846720781326294,-1.0
5E2.SI,2025-01-14 00:00:00+08:00,2025-01-15 00:00:00+08:00,2.1356148719787598,2.0715464258193967,2.263751764297486,2.0,Pullback,372,2025-02-13 00:00:00+08:00,Target,2.263751764297486,2.0
Z74.SI,2025-01-17 00:00:00+08:00,2025-01-20 00:00:00+08:00,3.007371245495337,2.917150108130477,3.187813520225057,2.0,Breakout,357,2025-01-21 00:00:00+08:00,Stop,2.917150108130477,-1.0
U96.SI,2025-01-20 00:00:00+08:00,2025-01-21 00:00:00+08:00,5.298508284102489,5.139553035579414,5.616418781148639,2.0,Breakout,359,2025-01-23 00:00:00+08:00,Stop,5.139553035579414,-1.0
AJBU.SI,2025-01-20 00:00:00+08:00,2025-01-21 00:00:00+08:00,2.070495367050171,2.008380506038666,2.194725089073181,2.0,Pullback,361,2025-01-27 00:00:00+08:00,Stop,2.008380506038666,-1.0
Z74.SI,2025-01-22 00:00:00+08:00,2025-01-23 00:00:00+08:00,2.885936975479126,2.848457138959072,2.9983761171439056,2.9999901841785794,Pullback,360,2025-01-24 00:00:00+08:00,Target,2.9983761171439056,2.9999901841785794
Z74.SI,2025-01-27 00:00:00+08:00,2025-01-28 00:00:00+08:00,3.0167692855339903,2.9262662069679704,3.19777544266603,2.0,Breakout,371,2025-02-12 00:00:00+08:00,Target,3.19777544266603,2.0
F34.SI,2025-02-05 00:00:00+08:00,2025-02-06 00:00:00+08:00,2.9910695059299464,2.9013374207520477,3.1705336762857437,2.0,Breakout,376,2025-02-19 00:00:00+08:00,Stop,2.9013374207520477,-1.0
S68.SI,2025-02-06 00:00:00+08:00,2025-02-07 00:00:00+08:00,12.256807327270508,11.889103107452392,12.992215766906739,2.0,Pullback,369,2025-02-10 00:00:00+08:00,Target,12.992215766906739,2.0
D05.SI,2025-02-10 00:00:00+08:00,2025-02-11 00:00:00+08:00,41.1493034362793,39.914824333190914,43.61826164245606,2.0,Pullback,392,2025-03-13 00:00:00+08:00,Stop,39.914824333190914,-1.0
S63.SI,2025-02-10 00:00:00+08:00,2025-02-11 00:00:00+08:00,4.705935001373291,4.564756951332092,4.9882911014556885,2.0,Pullback,382,2025-02-27 00:00:00+08:00,Target,4.9882911014556885,2.0
U11.SI,2025-02-10 00:00:00+08:00,2025-02-11 00:00:00+08:00,34.378777866235666,33.34741453024859,36.44150453820981,2.0,Breakout,390,2025-03-11 00:00:00+08:00,Stop,33.34741453024859,-1.0
S68.SI,2025-02-11 00:00:00+08:00,2025-02-12 00:00:00+08:00,13.580002939151491,13.172602850976945,14.394803115500583,2.0,Breakout,372,2025-02-13 00:00:00+08:00,Stop,13.172602850976945,-1.0
C6L.SI,2025-02-13 00:00:00+08:00,2025-02-14 00:00:00+08:00,6.136767612869228,5.952664584483151,6.504973669641382,2.0,Breakout,388,2025-03-07 00:00:00+08:00,Target,6.504973669641382,2.0
C38U.SI,2025-02-13 00:00:00+08:00,2025-02-14 00:00:00+08:00,1.8428534558208185,1.787567852146194,1.9534246631700676,2.0,Breakout,392,2025-03-13 00:00:00+08:00,Target,1.9534246631700676,2.0
A17U.SI,2025-02-13 00:00:00+08:00,2025-02-14 00:00:00+08:00,2.3767073351342907,2.305406115080262,2.5193097752423483,2.0,Breakout,378,2025-02-21 00:00:00+08:00,Stop,2.305406115080262,-1.0
Z74.SI,2025-02-13 00:00:00+08:00,2025-02-14 00:00:00+08:00,3.2141280469894404,3.117704205579757,3.4069757298088073,2.0,Breakout,374,2025-02-17 00:00:00+08:00,Stop,3.117704205579757,-1.0
BS6.SI,2025-02-14 00:00:00+08:00,2025-02-17 00:00:00+08:00,2.84342093410807,2.7581183060848278,3.0140261901545546,2.0,Breakout,379,2025-02-24 00:00:00+08:00,Stop,2.7581183060848278,-1.0
5E2.SI,2025-02-14 00:00:00+08:00,2025-02-17 00:00:00+08:00,2.544879044247465,2.468532672920041,2.697571786902313,2.0,Breakout,377,2025-02-20 00:00:00+08:00,Stop,2.468532672920041,-1.0
S68.SI,2025-02-14 00:00:00+08:00,2025-02-17 00:00:00+08:00,12.318682670593262,11.949122190475464,13.539384784797102,3.3031186500643686,Trend-continuation,408,2025-04-07 00:00:00+08:00,Stop,11.949122190475464,-1.0
BN4.SI,2025-02-18 00:00:00+08:00,2025-02-19 00:00:00+08:00,6.37092399597168,6.211650848388672,6.689470291137695,2.0,Pullback,390,2025-03-11 00:00:00+08:00,Stop,6.211650848388672,-1.0
Z74.SI,2025-02-18 00:00:00+08:00,2025-02-19 00:00:00+08:00,3.120185136795044,3.0265795826911925,3.3073962450027468,2.0,Pullback,404,2025-04-01 00:00:00+08:00,Target,3.3073962450027468,2.0
5E2.SI,2025-02-21 00:00:00+08:00,2025-02-24 00:00:00+08:00,2.331543207168579,2.261596910953522,2.5470638559122496,3.081230321059884,Pullback,380,2025-02-25 00:00:00+08:00,Stop,2.261596910953522,-1.0
U96.SI,2025-02-24 00:00:00+08:00,2025-02-25 00:00:00+08:00,5.446201826572418,5.282815771775245,5.772973936166764,2.0,Breakout,381,2025-02-26 00:00:00+08:00,Stop,5.282815771775245,-1.0
H78.SI,2025-02-24 00:00:00+08:00,2025-02-25 00:00:00+08:00,4.160089492797852,4.0352868080139155,4.5382787485095335,3.030297436040097,Pullback,390,2025-03-11 00:00:00+08:00,Stop,4.0352868080139155,-1.0
U14.SI,2025-02-26 00:00:00+08:00,2025-02-27 00:00:00+08:00,5.202848650399128,5.0467631908871535,5.515019569423076,2.0,Breakout,383,2025-02-28 00:00:00+08:00,Stop,5.0467631908871535,-1.0
U96.SI,2025-02-27 00:00:00+08:00,2025-02-28 00:00:00+08:00,5.612357481389507,5.4439867569478215,5.9490989302728785,2.0,Breakout,393,2025-03-14 00:00:00+08:00,Stop,5.4439867569478215,-1.0
A17U.SI,2025-02-28 00:00:00+08:00,2025-03-03 00:00:00+08:00,2.383781235029189,2.312267797978313,2.5268081091309407,2.0,Breakout,389,2025-03-10 00:00:00+08:00,Stop,2.312267797978313,-1.0
S63.SI,2025-02-28 00:00:00+08:00,2025-03-03 00:00:00+08:00,5.288384662224335,5.129733122357605,5.605687741957794,2.0,Breakout,385,2025-03-04 00:00:00+08:00,Target,5.605687741957794,2.0
U14.SI,2025-03-03 00:00:00+08:00,2025-03-04 00:00:00+08:00,5.240825480828961,5.083600716404092,5.555275009678698,2.0,Breakout,389,2025-03-10 00:00:00+08:00,Target,5.555275009678698,2.0
S63.SI,2025-03-05 00:00:00+08:00,2025-03-06 00:00:00+08:00,5.827819882169537,5.652985285704451,6.177489075099709,2.0,Breakout,390,2025-03-11 00:00:00+08:00,Stop,5.652985285704451,-1.0
F34.SI,2025-03-06 00:00:00+08:00,2025-03-07 00:00:00+08:00,3.037085790634155,2.9459732169151303,3.219310938072204,2.0,Breakout,390,2025-03-11 00:00:00+08:00,Stop,2.9459732169151303,-1.0
C6L.SI,2025-03-10 00:00:00+08:00,2025-03-11 00:00:00+08:00,6.572401861603748,6.375229805755635,6.9667459732999735,2.0,Breakout,391,2025-03-12 00:00:00+08:00,Stop,6.375229805755635,-1.0
U14.SI,2025-03-11 00:00:00+08:00,2025-03-12 00:00:00+08:00,5.461796283721924,5.297942395210266,5.789504060745239,2.0,Trend-continuation,408,2025-04-07 00:00:00+08:00,Stop,5.297942395210266,-1.0
S63.SI,2025-03-12 00:00:00+08:00,2025-03-13 00:00:00+08:00,5.791181564331055,5.617446117401123,6.1386524581909185,2.0,Trend-continuation,395,2025-03-18 00:00:00+08:00,Target,6.1386524581909185,2.0
A17U.SI,2025-03-12 00:00:00+08:00,2025-03-13 00:00:00+08:00,2.40218880114539,2.3301231371110283,2.546320129214113,2.0,Breakout,408,2025-04-07 00:00:00+08:00,Stop,2.3301231371110283,-1.0
F34.SI,2025-03-12 00:00:00+08:00,2025-03-13 00:00:00+08:00,2.9821231365203857,2.8926594424247742,3.1610505247116087,2.0,Pullback,408,2025-04-07 00:00:00+08:00,Stop,2.8926594424247742,-1.0
M44U.SI,2025-03-13 00:00:00+08:00,2025-03-14 00:00:00+08:00,1.2010818939167127,1.1650494370992113,1.2731468075517156,2.0,Breakout,408,2025-04-07 00:00:00+08:00,Stop,1.1650494370992113,-1.0
N2IU.SI,2025-03-14 00:00:00+08:00,2025-03-17 00:00:00+08:00,1.1471435586991343,1.1127292519381602,1.2159721722210826,2.0,Breakout,408,2025-04-07 00:00:00+08:00,Stop,1.1127292519381602,-1.0
C38U.SI,2025-03-14 00:00:00+08:00,2025-03-17 00:00:00+08:00,1.991771182783772,1.9320180473002588,2.1112774537507986,2.0,Breakout,396,2025-03-19 00:00:00+08:00,Stop,1.9320180473002588,-1.0
9CI.SI,2025-03-14 00:00:00+08:00,2025-03-17 00:00:00+08:00,2.5028254985809326,2.4277407336235046,2.6529950284957886,2.0,Pullback,402,2025-03-27 00:00:00+08:00,Target,2.6529950284957886,2.0
S63.SI,2025-03-19 00:00:00+08:00,2025-03-20 00:00:00+08:00,6.3287238092422475,6.13886209496498,6.708447237796782,2.0,Breakout,408,2025-04-07 00:00:00+08:00,Stop,6.13886209496498,-1.0
C38U.SI,2025-03-20 00:00:00+08:00,2025-03-21 00:00:00+08:00,1.9394158124923706,1.8812333381175994,2.055780761241913,2.0,Pullback,408,2025-04-07 00:00:00+08:00,Stop,1.8812333381175994,-1.0
H78.SI,2025-03-25 00:00:00+08:00,2025-03-26 00:00:00+08:00,4.162660121917725,4.037780318260193,4.412419729232788,2.0,Pullback,404,2025-04-01 00:00:00+08:00,Target,4.412419729232788,2.0
BN4.SI,2025-03-25 00:00:00+08:00,2025-03-26 00:00:00+08:00,6.606171167683905,6.407986032653388,7.002541437744939,2.0,Breakout,404,2025-04-01 00:00:00+08:00,Stop,6.407986032653388,-1.0
U96.SI,2025-03-26 00:00:00+08:00,2025-03-27 00:00:00+08:00,5.953898763957447,5.775281801038724,6.311132689794894,2.0,Breakout,408,2025-04-07 00:00:00+08:00,Stop,5.775281801038724,-1.0
